timestamp,ticker,decision,confidence,reasoning,news_score,technical_score,combined_score,article_count,news_direction,news_confidence,news_reasoning,news_source,technical_direction,technical_strength,technical_reasoning,analysis_method,sources_used,analysis_timestamp,recommendation_price,recommendation_timestamp,price_checkpoint1,price_checkpoint1_timestamp,price_checkpoint1_change_pct,price_checkpoint2,price_checkpoint2_timestamp,price_checkpoint2_change_pct,price_close,price_close_timestamp,price_close_change_pct,tracking_status
2025-06-06T08:17:24.836013,LGI,LONG,0.77,"News: BUY (1.00 confidence) | Sources: 3 services | Top contributors: finbert(0.32), gemini(0.20), enhanced_keyword_analysis(0.03) | News reasoning: Multi-source analysis (3 sources): finbert: BUY(0.78); gemini: BUY(0.60); enhanced_keyword_analysis: | Technical: NEUTRAL (0.74 strength) | Technical r",1,0,0.7,1,BUY,1,Multi-source analysis (3 sources): finbert: BUY(0.78); gemini: BUY(0.60); enhanced_keyword_analysis: BUY(0.80),multi_source,NEUTRAL,0.74,MA trend: BUY; RSI: 59.1; MACD: bearish; BB position: 0.66,standard_analysis,"finbert,gemini,enhanced_keyword_analysis",2025-06-06T08:17:24.836013,,2025-06-06T08:17:24.836013,,,,,,,,,,pending
2025-06-06T08:17:24.837806,FSLR,SHORT,0.77,"News: SELL (1.00 confidence) | Sources: 4 services | Top contributors: finbert(-0.40), gemini(-0.23), polygon(0.00) | News reasoning: Multi-source analysis (4 sources): finbert: SELL(0.97); gemini: SELL(0.70); polygon: NEUTRAL(0.40);  | Technical: NEUTRAL (0.76 strength) | Technical reasoning: MA tr",-1,0,-0.7,1,SELL,1,Multi-source analysis (4 sources): finbert: SELL(0.97); gemini: SELL(0.70); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: NEUTRAL(0.30),multi_source,NEUTRAL,0.76,MA trend: BUY; RSI: 32.8; MACD: bearish; BB position: 0.52,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:17:24.837806,,2025-06-06T08:17:24.837806,,,,,,,,,,pending
2025-06-06T08:17:24.838289,NFLX,LONG,0.77,"News: BUY (1.00 confidence) | Sources: 4 services | Top contributors: finbert(0.39), gemini(0.26), polygon(0.07) | News reasoning: Multi-source analysis (4 sources): finbert: BUY(0.95); gemini: BUY(0.80); polygon: BUY(0.75); enhanc | Technical: NEUTRAL (0.97 strength) | Technical reasoning: MA trend",1,0,0.7,1,BUY,1,Multi-source analysis (4 sources): finbert: BUY(0.95); gemini: BUY(0.80); polygon: BUY(0.75); enhanced_keyword_analysis: BUY(0.80),multi_source,NEUTRAL,0.97,MA trend: BUY; RSI: 74.8; MACD: bearish; BB position: 0.94,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:17:24.838289,,2025-06-06T08:17:24.838289,,,,,,,,,,pending
2025-06-06T08:17:24.843497,TSLA,SHORT,0.77,"News: SELL (1.00 confidence) | Sources: 4 services | Top contributors: finbert(-0.40), gemini(-0.23), polygon(0.00) | News reasoning: Multi-source analysis (4 sources): finbert: SELL(0.97); gemini: SELL(0.70); polygon: NEUTRAL(0.40);  | Technical: NEUTRAL (0.90 strength) | Technical reasoning: MA tr",-1,0,-0.7,1,SELL,1,Multi-source analysis (4 sources): finbert: SELL(0.97); gemini: SELL(0.70); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: NEUTRAL(0.30),multi_source,NEUTRAL,0.9,MA trend: SELL; RSI: 29.5; MACD: bearish; BB position: -0.07,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:17:24.843497,,2025-06-06T08:17:24.843497,,,,,,,,,,pending
2025-06-06T08:17:24.837041,PETV,LONG,0.7052,"News: BUY (0.92 confidence) | Sources: 4 services | Top contributors: finbert(0.31), gemini(0.20), enhanced_keyword_analysis(0.03) | News reasoning: Multi-source analysis (4 sources): finbert: BUY(0.76); gemini: BUY(0.60); polygon: NEUTRAL(0.40); en | Technical: NEUTRAL (0.82 strength) | Technical r",0.9159,0,0.6411,1,BUY,0.9159,Multi-source analysis (4 sources): finbert: BUY(0.76); gemini: BUY(0.60); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: BUY(0.80),multi_source,NEUTRAL,0.82,MA trend: BUY; RSI: 37.6; MACD: bearish; BB position: 0.58,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:17:24.837041,,2025-06-06T08:17:24.837041,,,,,,,,,,pending
2025-06-06T08:17:24.839515,DEFTF,LONG,0.6936,"News: BUY (0.90 confidence) | Sources: 4 services | Top contributors: finbert(0.29), gemini(0.23), polygon(0.00) | News reasoning: Multi-source analysis (4 sources): finbert: BUY(0.71); gemini: BUY(0.70); polygon: NEUTRAL(0.40); en | Technical: NEUTRAL (0.94 strength) | Technical reasoning: MA trend",0.9008,0,0.6306,1,BUY,0.9008,Multi-source analysis (4 sources): finbert: BUY(0.71); gemini: BUY(0.70); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: NEUTRAL(0.40),multi_source,NEUTRAL,0.94,MA trend: NEUTRAL; RSI: 35.5; MACD: bearish; BB position: 0.35,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:17:24.839515,,2025-06-06T08:17:24.839515,,,,,,,,,,pending
2025-06-06T08:27:33.713652,LNG,LONG,0.8987,"News: BUY (1.00 confidence) | Sources: 4 services | Top contributors: finbert(0.37), gemini(0.26), enhanced_keyword_analysis(0.03) | News reasoning: Multi-source analysis (4 sources): finbert: BUY(0.91); gemini: BUY(0.80); polygon: NEUTRAL(0.40); en | Technical: BUY (0.39 strength) | Technical reaso",1,0.39,0.817,1,BUY,1,Multi-source analysis (4 sources): finbert: BUY(0.91); gemini: BUY(0.80); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: BUY(0.80),multi_source,BUY,0.39,MA trend: BUY; RSI: 62.3; MACD: bullish; BB position: 0.96,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:27:33.713652,,2025-06-06T08:27:33.713652,,,,,,,,,,pending
2025-06-06T08:27:33.705437,MDB,LONG,0.8822,"News: BUY (1.00 confidence) | Sources: 4 services | Top contributors: finbert(0.39), gemini(0.26), polygon(0.07) | News reasoning: Multi-source analysis (4 sources): finbert: BUY(0.96); gemini: BUY(0.80); polygon: BUY(0.75); enhanc | Technical: BUY (0.34 strength) | Technical reasoning: MA trend: BU",1,0.34,0.802,1,BUY,1,Multi-source analysis (4 sources): finbert: BUY(0.96); gemini: BUY(0.80); polygon: BUY(0.75); enhanced_keyword_analysis: BUY(0.80),multi_source,BUY,0.34,MA trend: BUY; RSI: 81.7; MACD: bullish; BB position: 1.40,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:27:33.705437,,2025-06-06T08:27:33.705437,,,,,,,,,,pending
2025-06-06T08:27:33.707936,NVNO,LONG,0.77,"News: BUY (1.00 confidence) | Sources: 3 services | Top contributors: finbert(0.38), gemini(0.26), enhanced_keyword_analysis(0.00) | News reasoning: Multi-source analysis (3 sources): finbert: BUY(0.94); gemini: BUY(0.80); enhanced_keyword_analysis: | Technical: NEUTRAL (0.72 strength) | Technical r",1,0,0.7,2,BUY,1,Multi-source analysis (3 sources): finbert: BUY(0.94); gemini: BUY(0.80); enhanced_keyword_analysis: NEUTRAL(0.40),multi_source,NEUTRAL,0.72,MA trend: SELL; RSI: 42.9; MACD: bearish; BB position: 0.26,standard_analysis,"finbert,gemini,enhanced_keyword_analysis",2025-06-06T08:27:33.707936,,2025-06-06T08:27:33.707936,,,,,,,,,,pending
2025-06-06T08:27:33.715927,TSLA,SHORT,0.77,"News: SELL (1.00 confidence) | Sources: 4 services | Top contributors: finbert(-0.40), gemini(-0.23), polygon(0.00) | News reasoning: Multi-source analysis (4 sources): finbert: SELL(0.98); gemini: SELL(0.70); polygon: NEUTRAL(0.40);  | Technical: NEUTRAL (0.90 strength) | Technical reasoning: MA tr",-1,0,-0.7,1,SELL,1,Multi-source analysis (4 sources): finbert: SELL(0.98); gemini: SELL(0.70); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: NEUTRAL(0.40),multi_source,NEUTRAL,0.9,MA trend: SELL; RSI: 29.5; MACD: bearish; BB position: -0.07,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:27:33.715927,,2025-06-06T08:27:33.715927,,,,,,,,,,pending
2025-06-06T08:27:33.717827,AAAU,LONG,0.7698,"News: BUY (0.79 confidence) | Sources: 4 services | Top contributors: gemini(0.23), finbert(0.20), polygon(0.00) | News reasoning: Multi-source analysis (4 sources): finbert: BUY(0.49); gemini: BUY(0.70); polygon: NEUTRAL(0.40); en | Technical: BUY (0.48 strength) | Technical reasoning: MA trend: BU",0.794,0.48,0.6998,2,BUY,0.794,Multi-source analysis (4 sources): finbert: BUY(0.49); gemini: BUY(0.70); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: NEUTRAL(0.40),multi_source,BUY,0.48,MA trend: BUY; RSI: 61.8; MACD: bullish; BB position: 0.76,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:27:33.717827,,2025-06-06T08:27:33.717827,,,,,,,,,,pending
2025-06-06T08:27:33.714648,QQLV,LONG,0.6946,"News: BUY (0.90 confidence) | Sources: 3 services | Top contributors: finbert(0.23), gemini(0.23), enhanced_keyword_analysis(0.00) | News reasoning: Multi-source analysis (3 sources): finbert: BUY(0.57); gemini: BUY(0.70); enhanced_keyword_analysis: | Combined score: 0.63",0.902,0,0.6314,1,BUY,0.902,Multi-source analysis (3 sources): finbert: BUY(0.57); gemini: BUY(0.70); enhanced_keyword_analysis: NEUTRAL(0.40),multi_source,,,,standard_analysis,"finbert,gemini,enhanced_keyword_analysis",2025-06-06T08:27:33.714648,,2025-06-06T08:27:33.714648,,,,,,,,,,pending
2025-06-06T08:27:33.706309,DEFTF,LONG,0.6936,"News: BUY (0.90 confidence) | Sources: 4 services | Top contributors: finbert(0.29), gemini(0.23), polygon(0.00) | News reasoning: Multi-source analysis (4 sources): finbert: BUY(0.71); gemini: BUY(0.70); polygon: NEUTRAL(0.40); en | Technical: NEUTRAL (0.94 strength) | Technical reasoning: MA trend",0.9008,0,0.6306,1,BUY,0.9008,Multi-source analysis (4 sources): finbert: BUY(0.71); gemini: BUY(0.70); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: NEUTRAL(0.40),multi_source,NEUTRAL,0.94,MA trend: NEUTRAL; RSI: 35.5; MACD: bearish; BB position: 0.35,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:27:33.706309,,2025-06-06T08:27:33.706309,,,,,,,,,,pending
2025-06-06T08:27:33.717139,WLFC,LONG,0.6278,"News: BUY (0.69 confidence) | Sources: 4 services | Top contributors: gemini(0.26), polygon(0.07), finbert(0.00) | News reasoning: Multi-source analysis (4 sources): finbert: NEUTRAL(0.62); gemini: BUY(0.80); polygon: BUY(0.75); en | Technical: BUY (0.30 strength) | Technical reasoning: MA trend: BU",0.6868,0.3,0.5708,2,BUY,0.6868,Multi-source analysis (4 sources): finbert: NEUTRAL(0.62); gemini: BUY(0.80); polygon: BUY(0.75); enhanced_keyword_analysis: NEUTRAL(0.30),multi_source,BUY,0.3,MA trend: BUY; RSI: 54.8; MACD: bullish; BB position: 0.86,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:27:33.717139,,2025-06-06T08:27:33.717139,,,,,,,,,,pending
2025-06-06T08:33:06.263118,ZUMZ,SHORT,0.7587,"News: SELL (0.99 confidence) | Sources: 4 services | Top contributors: finbert(-0.37), gemini(-0.23), polygon(0.00) | News reasoning: Multi-source analysis (4 sources): finbert: SELL(0.89); gemini: SELL(0.70); polygon: NEUTRAL(0.40);  | Technical: NEUTRAL (0.79 strength) | Technical reasoning: MA tr",-0.9853,0,-0.6897,1,SELL,0.9853,Multi-source analysis (4 sources): finbert: SELL(0.89); gemini: SELL(0.70); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: NEUTRAL(0.40),multi_source,NEUTRAL,0.79,MA trend: NEUTRAL; RSI: 45.8; MACD: bullish; BB position: 0.56,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:33:06.263118,,2025-06-06T08:33:06.263118,,,,,,,,,,pending
2025-06-06T08:33:06.263927,GLP,LONG,0.7448,"News: BUY (0.81 confidence) | Sources: 4 services | Top contributors: finbert(0.37), polygon(0.07), gemini(0.00) | News reasoning: Multi-source analysis (4 sources): finbert: BUY(0.91); gemini: NEUTRAL(0.30); polygon: BUY(0.75); en | Technical: BUY (0.36 strength) | Technical reasoning: MA trend: BU",0.813,0.36,0.6771,1,BUY,0.813,Multi-source analysis (4 sources): finbert: BUY(0.91); gemini: NEUTRAL(0.30); polygon: BUY(0.75); enhanced_keyword_analysis: NEUTRAL(0.40),multi_source,BUY,0.36,MA trend: BUY; RSI: 63.5; MACD: bullish; BB position: 0.80,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:33:06.263927,,2025-06-06T08:33:06.263927,,,,,,,,,,pending
2025-06-06T08:42:37.542177,NVDA,LONG,0.9614,"News: BUY (1.00 confidence) | Sources: 4 services | Top contributors: finbert(0.39), gemini(0.26), polygon(0.07) | News reasoning: Multi-source analysis (4 sources): finbert: BUY(0.95); gemini: BUY(0.80); polygon: BUY(0.75); enhanc | Technical: BUY (0.58 strength) | Technical reasoning: MA trend: BU",1,0.58,0.874,1,BUY,1,Multi-source analysis (4 sources): finbert: BUY(0.95); gemini: BUY(0.80); polygon: BUY(0.75); enhanced_keyword_analysis: BUY(0.70),multi_source,BUY,0.58,MA trend: BUY; RSI: 58.9; MACD: bullish; BB position: 0.75,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:42:37.542177,,2025-06-06T08:42:37.542177,,,,,,,,,,pending
2025-06-06T08:42:37.543231,CEF,LONG,0.8987,"News: BUY (1.00 confidence) | Sources: 4 services | Top contributors: finbert(0.38), gemini(0.23), enhanced_keyword_analysis(0.02) | News reasoning: Multi-source analysis (4 sources): finbert: BUY(0.94); gemini: BUY(0.70); polygon: NEUTRAL(0.40); en | Technical: BUY (0.39 strength) | Technical reaso",1,0.39,0.817,1,BUY,1,Multi-source analysis (4 sources): finbert: BUY(0.94); gemini: BUY(0.70); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: BUY(0.64),multi_source,BUY,0.39,MA trend: BUY; RSI: 67.2; MACD: bullish; BB position: 0.94,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:42:37.543231,,2025-06-06T08:42:37.543231,,,,,,,,,,pending
2025-06-06T08:42:37.548278,VIRC,SHORT,0.6948,"News: SELL (0.90 confidence) | Sources: 4 services | Top contributors: finbert(-0.33), gemini(-0.26), polygon(0.07) | News reasoning: Multi-source analysis (4 sources): finbert: SELL(0.82); gemini: SELL(0.80); polygon: BUY(0.75); enha | Technical: NEUTRAL (0.84 strength) | Technical reasoning: MA tr",-0.9024,0,-0.6317,2,SELL,0.9024,Multi-source analysis (4 sources): finbert: SELL(0.82); gemini: SELL(0.80); polygon: BUY(0.75); enhanced_keyword_analysis: NEUTRAL(0.30),multi_source,NEUTRAL,0.84,MA trend: SELL; RSI: 39.3; MACD: bullish; BB position: 0.29,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:42:37.548278,,2025-06-06T08:42:37.548278,,,,,,,,,,pending
2025-06-06T08:50:21.970853,HURC,SHORT,0.9317,"News: SELL (1.00 confidence) | Sources: 4 services | Top contributors: finbert(-0.38), gemini(-0.26), polygon(-0.07) | News reasoning: Multi-source analysis (4 sources): finbert: SELL(0.93); gemini: SELL(0.80); polygon: SELL(0.75); enh | Technical: SELL (0.49 strength) | Technical reasoning: MA tren",-1,-0.49,-0.847,2,SELL,1,Multi-source analysis (4 sources): finbert: SELL(0.93); gemini: SELL(0.80); polygon: SELL(0.75); enhanced_keyword_analysis: NEUTRAL(0.40),multi_source,SELL,0.49,MA trend: SELL; RSI: 41.7; MACD: bearish; BB position: 0.09,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:50:21.970853,,2025-06-06T08:50:21.970853,,,,,,,,,,pending
2025-06-06T08:50:21.963008,SAGT,LONG,0.77,"News: BUY (1.00 confidence) | Sources: 4 services | Top contributors: finbert(0.34), gemini(0.26), enhanced_keyword_analysis(0.03) | News reasoning: Multi-source analysis (4 sources): finbert: BUY(0.84); gemini: BUY(0.80); polygon: NEUTRAL(0.40); en | Technical: NEUTRAL (0.83 strength) | Technical r",1,0,0.7,1,BUY,1,Multi-source analysis (4 sources): finbert: BUY(0.84); gemini: BUY(0.80); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: BUY(0.80),multi_source,NEUTRAL,0.83,MA trend: SELL; RSI: 19.6; MACD: bearish; BB position: 0.07,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:50:21.963008,,2025-06-06T08:50:21.963008,,,,,,,,,,pending
2025-06-06T08:50:21.963577,CRM,LONG,0.77,"News: BUY (1.00 confidence) | Sources: 4 services | Top contributors: finbert(0.34), gemini(0.23), polygon(0.07) | News reasoning: Multi-source analysis (4 sources): finbert: BUY(0.84); gemini: BUY(0.70); polygon: BUY(0.75); enhanc | Technical: NEUTRAL (0.74 strength) | Technical reasoning: MA trend",1,0,0.7,1,BUY,1,Multi-source analysis (4 sources): finbert: BUY(0.84); gemini: BUY(0.70); polygon: BUY(0.75); enhanced_keyword_analysis: BUY(0.80),multi_source,NEUTRAL,0.74,MA trend: SELL; RSI: 26.0; MACD: bearish; BB position: 0.24,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:50:21.963577,,2025-06-06T08:50:21.963577,,,,,,,,,,pending
2025-06-06T08:50:21.965605,JPOTF,LONG,0.77,"News: BUY (1.00 confidence) | Sources: 3 services | Top contributors: finbert(0.32), gemini(0.20), enhanced_keyword_analysis(0.03) | News reasoning: Multi-source analysis (3 sources): finbert: BUY(0.79); gemini: BUY(0.60); enhanced_keyword_analysis: | Technical: NEUTRAL (0.74 strength) | Technical r",1,0,0.7,2,BUY,1,Multi-source analysis (3 sources): finbert: BUY(0.79); gemini: BUY(0.60); enhanced_keyword_analysis: BUY(0.80),multi_source,NEUTRAL,0.74,MA trend: BUY; RSI: 59.1; MACD: bearish; BB position: 0.79,standard_analysis,"finbert,gemini,enhanced_keyword_analysis",2025-06-06T08:50:21.965605,,2025-06-06T08:50:21.965605,,,,,,,,,,pending
2025-06-06T08:50:21.969060,AHRO,LONG,0.77,"News: BUY (1.00 confidence) | Sources: 4 services | Top contributors: finbert(0.34), gemini(0.23), polygon(0.07) | News reasoning: Multi-source analysis (4 sources): finbert: BUY(0.84); gemini: BUY(0.70); polygon: BUY(0.75); enhanc | Technical: NEUTRAL (0.80 strength) | Technical reasoning: MA trend",1,0,0.7,1,BUY,1,Multi-source analysis (4 sources): finbert: BUY(0.84); gemini: BUY(0.70); polygon: BUY(0.75); enhanced_keyword_analysis: BUY(0.80),multi_source,NEUTRAL,0.8,MA trend: SELL; RSI: 29.2; MACD: bearish; BB position: 0.37,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:50:21.969060,,2025-06-06T08:50:21.969060,,,,,,,,,,pending
2025-06-06T08:50:21.971515,TSLA,SHORT,0.77,"News: SELL (1.00 confidence) | Sources: 4 services | Top contributors: finbert(-0.39), gemini(-0.23), polygon(0.00) | News reasoning: Multi-source analysis (4 sources): finbert: SELL(0.96); gemini: SELL(0.70); polygon: NEUTRAL(0.40);  | Technical: NEUTRAL (0.90 strength) | Technical reasoning: MA tr",-1,0,-0.7,2,SELL,1,Multi-source analysis (4 sources): finbert: SELL(0.96); gemini: SELL(0.70); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: NEUTRAL(0.30),multi_source,NEUTRAL,0.9,MA trend: SELL; RSI: 29.5; MACD: bearish; BB position: -0.07,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:50:21.971515,,2025-06-06T08:50:21.971515,,,,,,,,,,pending
2025-06-06T08:50:21.964316,SYTA,LONG,0.6878,"News: BUY (0.89 confidence) | Sources: 4 services | Top contributors: gemini(0.26), finbert(0.23), enhanced_keyword_analysis(0.02) | News reasoning: Multi-source analysis (4 sources): finbert: BUY(0.56); gemini: BUY(0.80); polygon: NEUTRAL(0.40); en | Technical: NEUTRAL (0.92 strength) | Technical r",0.8932,0,0.6253,1,BUY,0.8932,Multi-source analysis (4 sources): finbert: BUY(0.56); gemini: BUY(0.80); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: BUY(0.67),multi_source,NEUTRAL,0.92,MA trend: BUY; RSI: 57.8; MACD: bearish; BB position: 0.52,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:50:21.964316,,2025-06-06T08:50:21.964316,,,,,,,,,,pending
2025-06-06T08:50:21.964963,SCHD,LONG,0.6036,"News: BUY (0.59 confidence) | Sources: 4 services | Top contributors: gemini(0.23), enhanced_keyword_analysis(0.02), finbert(0.00) | News reasoning: Multi-source analysis (4 sources): finbert: NEUTRAL(0.57); gemini: BUY(0.70); polygon: NEUTRAL(0.40) | Technical: BUY (0.46 strength) | Technical reaso",0.5868,0.46,0.5488,1,BUY,0.5868,Multi-source analysis (4 sources): finbert: NEUTRAL(0.57); gemini: BUY(0.70); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: BUY(0.60),multi_source,BUY,0.46,MA trend: BUY; RSI: 45.6; MACD: bullish; BB position: 0.53,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:50:21.964963,,2025-06-06T08:50:21.964963,,,,,,,,,,pending
2025-06-06T08:58:06.869722,CRM,LONG,0.77,"News: BUY (1.00 confidence) | Sources: 4 services | Top contributors: finbert(0.34), gemini(0.23), polygon(0.07) | News reasoning: Multi-source analysis (4 sources): finbert: BUY(0.84); gemini: BUY(0.70); polygon: BUY(0.75); enhanc | Technical: NEUTRAL (0.74 strength) | Technical reasoning: MA trend",1,0,0.7,1,BUY,1,Multi-source analysis (4 sources): finbert: BUY(0.84); gemini: BUY(0.70); polygon: BUY(0.75); enhanced_keyword_analysis: BUY(0.80),multi_source,NEUTRAL,0.74,MA trend: SELL; RSI: 26.0; MACD: bearish; BB position: 0.24,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:58:06.869722,,2025-06-06T08:58:06.869722,,,,,,,,,,pending
2025-06-06T08:58:06.871344,CW,LONG,0.77,"News: BUY (1.00 confidence) | Sources: 4 services | Top contributors: finbert(0.38), gemini(0.23), polygon(0.00) | News reasoning: Multi-source analysis (4 sources): finbert: BUY(0.93); gemini: BUY(0.70); polygon: NEUTRAL(0.40); en | Technical: NEUTRAL (0.94 strength) | Technical reasoning: MA trend",1,0,0.7,1,BUY,1,Multi-source analysis (4 sources): finbert: BUY(0.93); gemini: BUY(0.70); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: NEUTRAL(0.40),multi_source,NEUTRAL,0.94,MA trend: BUY; RSI: 80.7; MACD: bearish; BB position: 0.79,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:58:06.871344,,2025-06-06T08:58:06.871344,,,,,,,,,,pending
2025-06-06T08:58:06.876359,HIVE,LONG,0.77,"News: BUY (1.00 confidence) | Sources: 4 services | Top contributors: finbert(0.39), gemini(0.23), enhanced_keyword_analysis(0.03) | News reasoning: Multi-source analysis (4 sources): finbert: BUY(0.95); gemini: BUY(0.70); polygon: NEUTRAL(0.40); en | Technical: NEUTRAL (0.72 strength) | Technical r",1,0,0.7,1,BUY,1,Multi-source analysis (4 sources): finbert: BUY(0.95); gemini: BUY(0.70); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: BUY(0.80),multi_source,NEUTRAL,0.72,MA trend: SELL; RSI: 48.9; MACD: bearish; BB position: 0.26,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:58:06.876359,,2025-06-06T08:58:06.876359,,,,,,,,,,pending
2025-06-06T08:58:06.872510,CODI,SHORT,0.7596,"News: SELL (0.99 confidence) | Sources: 4 services | Top contributors: finbert(-0.34), gemini(-0.23), enhanced_keyword_analysis(-0.02) | News reasoning: Multi-source analysis (4 sources): finbert: SELL(0.84); gemini: SELL(0.70); polygon: NEUTRAL(0.40);  | Technical: NEUTRAL (0.92 strength) | Technic",-0.9864,0,-0.6905,2,SELL,0.9864,Multi-source analysis (4 sources): finbert: SELL(0.84); gemini: SELL(0.70); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: SELL(0.73),multi_source,NEUTRAL,0.92,MA trend: SELL; RSI: 41.2; MACD: bullish; BB position: 0.46,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:58:06.872510,,2025-06-06T08:58:06.872510,,,,,,,,,,pending
2025-06-06T08:58:06.873162,URGN,SHORT,0.7174,"News: SELL (0.93 confidence) | Sources: 4 services | Top contributors: finbert(-0.26), gemini(-0.26), enhanced_keyword_analysis(-0.02) | News reasoning: Multi-source analysis (4 sources): finbert: SELL(0.64); gemini: SELL(0.80); polygon: NEUTRAL(0.40);  | Technical: NEUTRAL (0.88 strength) | Technic",-0.9317,0,-0.6522,2,SELL,0.9317,Multi-source analysis (4 sources): finbert: SELL(0.64); gemini: SELL(0.80); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: SELL(0.70),multi_source,NEUTRAL,0.88,MA trend: SELL; RSI: 23.8; MACD: bullish; BB position: 0.36,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:58:06.873162,,2025-06-06T08:58:06.873162,,,,,,,,,,pending
2025-06-06T08:58:06.873769,FTRE,SHORT,0.7149,"News: SELL (0.93 confidence) | Sources: 4 services | Top contributors: gemini(-0.26), finbert(-0.26), enhanced_keyword_analysis(-0.02) | News reasoning: Multi-source analysis (4 sources): finbert: SELL(0.63); gemini: SELL(0.80); polygon: NEUTRAL(0.40);  | Technical: NEUTRAL (0.84 strength) | Technic",-0.9285,0,-0.6499,2,SELL,0.9285,Multi-source analysis (4 sources): finbert: SELL(0.63); gemini: SELL(0.80); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: SELL(0.73),multi_source,NEUTRAL,0.84,MA trend: NEUTRAL; RSI: 56.4; MACD: bullish; BB position: 0.68,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:58:06.873769,,2025-06-06T08:58:06.873769,,,,,,,,,,pending
2025-06-06T08:58:06.874775,ELV,SHORT,0.6334,"News: SELL (0.82 confidence) | Sources: 4 services | Top contributors: gemini(-0.23), finbert(-0.20), enhanced_keyword_analysis(-0.02) | News reasoning: Multi-source analysis (4 sources): finbert: SELL(0.49); gemini: SELL(0.70); polygon: NEUTRAL(0.40);  | Technical: NEUTRAL (0.92 strength) | Technic",-0.8226,0,-0.5758,2,SELL,0.8226,Multi-source analysis (4 sources): finbert: SELL(0.49); gemini: SELL(0.70); polygon: NEUTRAL(0.40); enhanced_keyword_analysis: SELL(0.73),multi_source,NEUTRAL,0.92,MA trend: SELL; RSI: 47.0; MACD: bullish; BB position: 0.42,standard_analysis,"finbert,gemini,polygon,enhanced_keyword_analysis",2025-06-06T08:58:06.874775,,2025-06-06T08:58:06.874775,,,,,,,,,,pending
